ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
GLYCEROL	-	-	Sugar-alcohols	-	glycerol	-	(C 3);(H 8);(O 3)	(ZINC ZINC000000895048 NIL |kothari| 3853425473 NIL NIL); (CHEBI 178017 NIL |kothari| 3842014750 NIL NIL); (MEDIADB compounds/113/ NIL |midford| 3791153824 NIL NIL); (SEED cpd00100 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM89612 NIL |kothari| 3787514192 NIL NIL); (REFMET Glycerol NIL |midford| 3697479617 NIL NIL); (BIGG glyc NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC17754 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00131 NIL |kothari| 3594494372 NIL NIL); (DRUGBANK DB04077 NIL |kothari| 3594430281 NIL NIL); (CHEMSPIDER 733 NIL |kothari| 3563632896 NIL NIL); (PUBCHEM 753 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C00116 NIL |kaipa| 3311532622 NIL NIL); (CAS 56-81-5)	C(C(O)CO)O	1,2,3-trihydroxypropane; glycerin; 1,2,3-trihydroxypropanol	['-']
HCO3	-	-	Inorganic-Anions	-	hydrogencarbonate	-	(C 1);(H 1);(O 3)	(BIGG hco3 NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC17544 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00595 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 749 NIL |kothari| 3563632893 NIL NIL); (PUBCHEM 769 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17544 NIL |taltman| 3452363274 NIL NIL); (CAS 71-52-3 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00288 NIL |kr| 3346617699 NIL NIL); (CAS 144-55-8)	C([O-])(=O)O	carbonate; CO3-2; CO32-; HCO3-; HCO3; bicarbonate	['-']
CPD-22130	-	-	Triterpenes	-	31-norcycloartanol	-	(C 29);(H 50);(O 1)	(PUBCHEM 44423588 NIL |kothari| 3780931551 NIL NIL)	CC(C)CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@H](C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))	(3&beta,9&beta)-4&beta-demethyl-9,19-cyclolanost-3-ol	['-']
CPD-4182	-	-	Triterpenes	-	4&alpha,14&alpha-dimethyl-cholesta-8-enol	-	(C 29);(H 50);(O 1)	(SEED cpd24473 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM14805 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 14845298 NIL |kothari| 3686579211 NIL NIL)	CC(C)CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))	31-nor-24(25)-dihydrolanosterol	['-']
5-DIPHOSPHO-1D-MYO-INOSITOL-12346P	-	-	CPD-11933	-	1D-myoinositol 5-diphosphate 1,2,3,4,6-pentakisphosphate	-	(C 6);(H 6);(O 27);(P 7)	(SEED cpd08361 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM1715 NIL |kothari| 3787514193 NIL NIL); (CHEBI 58628 NIL |kothari| 3686585521 NIL NIL); (PUBCHEM 25201153 NIL |kothari| 3686579211 NIL NIL); (METABOLIGHTS MTBLC30164 NIL |kothari| 3608997394 NIL NIL); (HMDB HMDB06229 NIL |kothari| 3608602505 NIL NIL); (LIGAND-CPD C11526 NIL |kothari| 3453554312 NIL NIL)	[C@@H]1(OP([O-])([O-])=O)([C@@H](OP([O-])([O-])=O)[C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])1)	5-PP-InsP5; diphosphoinositol pentakisphosphate; 5-diphospho-1D-myo-inositol pentakisphosphate; (1r,2R,3S,4s,5R,6S)-2,3,4,5,6-pentakis(phosphonooxy)cyclohexyl trihydrogen diphosphate; 5-diphospho-1D-myo-inositol 1,2,3,4,6-pentakisphosphate	['-']
CPD-11939	-	-	Bisdiphospho-myo-inositol-polyphosphates	-	3,5-bisdiphosphoinositol-1D-myo-inositol 2,3,4,6-tetrakisphosphate	-	(C 6);(H 6);(O 30);(P 8)	(SEED cpd23151 NIL |kothari| 3788273830 NIL NIL); (CHEBI 62924 NIL |kothari| 3787535119 NIL NIL); (METANETX MNXM8094 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 45479423 NIL |kothari| 3686579210 NIL NIL)	[C@@H]1(OP([O-])([O-])=O)([C@H](OP([O-])(=O)[O-])[C@@H](OP(=O)([O-])OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])OP([O-])(=O)[O-])[C@@H](OP([O-])([O-])=O)1)	['-']	['-']
CPD-406	-	-	Compounds	-	N-methylethanolamine phosphate	-	(C 3);(H 9);(N 1);(O 4);(P 1)	(ZINC ZINC000001532889 NIL |kothari| 3853422778 NIL NIL); (SEED cpd00888 NIL |kothari| 3788273826 NIL NIL); (HMDB HMDB60173 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM1491 NIL |kothari| 3787514191 NIL NIL); (METABOLIGHTS MTBLC57781 NIL |kothari| 3608991478 NIL NIL); (CHEBI 57781 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25201132 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C01210 NIL |kr| 3410284649 NIL NIL)	C[NH2+]CCOP([O-])([O-])=O	P-MME	['-']
Long-Chain-Acyl-CoAs	SUPER	Fatty acyls	Fatty-Acyl-CoAs	Acyl-Coenzyme A	long-chain fatty acyl-CoA	-	['-']	(SEED cpd29330 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM3299 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C02843 NIL |kothari| 3498843960 NIL NIL); (CHEBI 33184 NIL |kothari| 3498843960 NIL NIL)	C(CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]	['-']	['-']
Long-Chain-3S-Hydroxyacyl-CoAs	Long-Chain-Acyl-CoAs	Fatty acyls	L-3-HYDROXYACYL-COA; Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	long-chain (3S)-3-hydroxyacyl-CoA	-	['-']	(METANETX MNXM114627 NIL |kothari| 3787514190 NIL NIL)	C(CCCCCCCCC[C@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	long-chain-L-3-hydroxyacyl-CoA; long-chain (S)-hydroxyacyl-CoA	['-']
CPD0-2228	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Non-esterified fatty acid	tetradecenoyl-CoA (n-C14:1CoA)	-	(C 35);(H 56);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 146037207 NIL |kothari| 3812300162 NIL NIL); (BIGG tdecoa NIL |kothari| 3661824226 NIL NIL)	CCCCCC/C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
CPD-10255	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	(9Z,12Z,15Z)-hexadeca-9,12,15-trienoyl-CoA	16:3-delta9,12,15-CoA; 16:3-delta9,12,15-ACoA	(C 37);(H 56);(N 7);(O 17);(P 3);(S 1)	(SEED cpd22616 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM10466 NIL |kothari| 3787514191 NIL NIL); (CHEBI 85914 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 46173188 NIL |taltman| 3497976212 NIL NIL)	C=CC\C=C/C\C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	9Z,12Z,15Z-hexadecatrienoyl-CoA; 16:3-delta9,12,15-CoA; 9,12,15-cis-hexadecatrienoyl-CoA	['-']
CPD-10254	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	(9Z,12Z)-hexadeca-9,12-dienoyl-CoA	16:2-delta9,12-CoA; 16:2-delta9,12-ACoA	(C 37);(H 58);(N 7);(O 17);(P 3);(S 1)	(SEED cpd22615 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM10467 NIL |kothari| 3787514193 NIL NIL); (LIGAND-CPD C21000 NIL |kothari| 3787329138 NIL NIL); (CHEBI 76552 NIL |kothari| 3599494428 NIL NIL); (PUBCHEM 46173284 NIL |taltman| 3497976212 NIL NIL)	CCC\C=C/C\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	9,12-cis-hexadecadienoyl-CoA; 16:2-delta9,12-CoA; 9z,12z-hexadecadienoyl-CoA	['-']
CPD-14775	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	22-carboxy-docosanoyl-CoA	C22:0-DCA-CoA; C22:0-DCA-ACoA	(C 43);(H 71);(N 7);(O 19);(P 3);(S 1)	(METANETX MNXM114655 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 90657401 NIL |kothari| 3641818092 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	C22:0-DCA-CoA; docosanedioyl coenzyme A; docosanedioic acid-CoA; docosanedioyl-CoA	['-']
CPD-14826	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs; Omega-Hydroxy-Long-Chain-Fatty-Acyl-Coa	Acyl-Coenzyme A	22-hydroxy-docosanoyl-CoA	C22:0-&omega-OH-CoA; &omega-hydroxy-C22:0-CoA; C22:0-&omega-OH-ACoA; &omega-hydroxy-C22:0-ACoA	(C 43);(H 74);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM114738 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 90658211 NIL |kothari| 3641818092 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCCCCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	phellonoyl-CoA; 22-hydroxybehenoyl-CoA; &omega-hydroxy behenoyl-CoA; &omega-hydroxydocosanoyl-CoA; 22-hydroxydocosanoyl-CoA; &omega-hydroxy-docosanoyl-coenzyme A; &omega-hydroxy-docosanoic acid--CoA; C22:0-&omega-OH-CoA; &omega-hydroxy-docosanoyl-CoA; &omega-hydroxy-C22:0-CoA	['-']
VLC-alcohol-LC-acyl-ester	-	-	Wax-Esters	-	very-long-chain alcohol--long-chain acyl wax ester	-	['-']	-	C(CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCC[R2])[R]	['-']	['-']
VAL	-	-	Amino-Acids-20; Branched-Amino-Acids; L-Amino-Acids; Non-polar-amino-acids	-	L-valine	val	(C 5);(H 11);(N 1);(O 2)	(ZINC ZINC000000895099 NIL |kothari| 3853426427 NIL NIL); (MEDIADB compounds/14807/ NIL |midford| 3791153825 NIL NIL); (MEDIADB compounds/179/ NIL |midford| 3791153825 NIL NIL); (METANETX MNXM199 NIL |kothari| 3787514192 NIL NIL); (REFMET Valine NIL |midford| 3697479617 NIL NIL); (BIGG val__L NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57762 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00883 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57762 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 6971018 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00183 NIL |kaipa| 3311532640 NIL NIL); (CAS 72-18-4)	CC(C)[C@H]([NH3+])C([O-])=O	V; valine; L-val	['-']
CPD-8268	-	Glycerophospholipids	Phosphatidates-36-2	Phosphatidic acid	bisoleoyl phosphatidate	18:1-18:1-PA; 1-18:1-2-18:1-phosphatidic acid; 1-18:1-2-18:1-phosphatidate	(C 39);(H 71);(O 8);(P 1)	(ZINC ZINC000032786254 NIL |kothari| 3853423959 NIL NIL); (SEED cpd25125 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM51075 NIL |kothari| 3787514190 NIL NIL); (CHEBI 74546 NIL |kothari| 3716218713 NIL NIL); (PUBCHEM 71627209 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB07865 NIL |kothari| 3608640722 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/CCCCCCCC)COP([O-])(=O)[O-])=O	18:1-18:1-PA; 1-18:1-2-18:1-phosphatidic acid; 1,2-(9Z-octadecenoyl)-sn-glycero-3-phosphate; 1-18:1-2-18:1-phosphatidate; dioleoyl phosphatidate	['-']
CPD1F-120	-	-	Gibberellins	-	gibberellin A24	-	(C 20);(H 24);(O 5)	(ZINC ZINC000004102244 NIL |kothari| 3853422481 NIL NIL); (SEED cpd08659 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM3027 NIL |kothari| 3787514192 NIL NIL); (CHEBI 143957 NIL |kothari| 3780943053 NIL NIL); (HMDB HMDB37103 NIL |kothari| 3608602479 NIL NIL); (PUBCHEM 25246232 NIL |taltman| 3466375283 NIL NIL); (LIGAND-CPD C11861 NIL |kr| 3410284649 NIL NIL)	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](C=O)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))	GA24; GA24	['-']
CPD-12910	-	-	3-Oxosteroids	-	episterone	-	(C 28);(H 44);(O 1)	(CHEBI 182761 NIL |kothari| 3853445537 NIL NIL); (LIGAND-CPD C22122 NIL |kothari| 3812303898 NIL NIL); (SEED cpd23632 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM11497 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 14826704 NIL |kothari| 3760047716 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CCC(=O)C[C@H](CC=1)2))CC[C@](C)34))))=C	ergosta-7,24(28)-dien-3-one, (5&alpha)-	['-']
EPISTEROL	-	-	Delta7-Steroids	-	episterol	-	(C 28);(H 46);(O 1)	(CHEBI 23929 NIL |kothari| 3812304040 NIL NIL); (PUBCHEM 5283662 NIL |kothari| 3812300163 NIL NIL); (SEED cpd14514 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM52365 NIL |kothari| 3787514192 NIL NIL); (HMDB HMDB06847 NIL |kothari| 3608597114 NIL NIL); (LIGAND-CPD C15777 NIL |kothari| 3456245853 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CC[C@H](O)C[C@H](CC=1)2)(C))CC[C@](C)34))))=C	9&xi-episterol	5a,9&xi;-ergosta-7,24(28)-dien-3&beta;-ol
Very-Long-Chain-Trans-23-Dehydroacyl-CoA	-	Fatty acyls	TRANS-D2-ENOYL-COA	Acyl-Coenzyme A	very-long-chain (2E)-2-enoyl-CoA	-	['-']	(SEED cpd28327 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM163004 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C20879 NIL |kothari| 3787329138 NIL NIL)	C(CCCCCCCCCCCCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	very-long-chain trans-2,3-didehydroacyl-CoA; very-long-chain trans-2-enoyl-CoA; very-long-chain trans-&Delta2-enoyl-CoA; very-long-chain trans-didehydroacyl-CoA; very-long-chain trans-2,3-dehydroacyl-CoA	['-']
Nucleoside-Triphosphates	-	-	Nucleotides	-	nucleoside triphosphate	-	['-']	(SEED cpd00173 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB60500 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM96380 NIL |kothari| 3787514192 NIL NIL); (CHEBI 17326 NIL |kothari| 3780416719 NIL NIL); (LIGAND-CPD C00201 NIL |taltman| 3459474374 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)	NTP; nucleoside 5'-triphosphate	['-']
PHYTYL-PYROPHOSPHATE	-	-	Diterpenes	-	phytyl diphosphate	-	(C 20);(H 39);(O 7);(P 2)	(ZINC ZINC000008219878 NIL |kothari| 3853426060 NIL NIL); (SEED cpd03214 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB11116 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM903 NIL |kothari| 3787514192 NIL NIL); (CHEBI 75434 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 71728454 NIL |kothari| 3641818093 NIL NIL); (LIGAND-CPD C05427 NIL |taltman| 3459474374 NIL NIL)	CC(CCC[C@H](CCC[C@H](CCCC(\C)=C/COP([O-])(=O)OP([O-])(=O)[O-])C)C)C	phytyl pyrophosphate; phytyl-PP	['-']
Nucleoside-Diphosphates	-	-	Nucleotides	-	nucleoside diphosphate	-	['-']	(REACTOME-CPD 8870906 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00354 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM96055 NIL |kothari| 3786132372 NIL NIL); (CHEBI 57930 NIL |kothari| 3513083380 NIL NIL); (LIGAND-CPD C00454 NIL |kothari| 3458493600 NIL NIL)	C(OP(=O)([O-])OP(=O)([O-])[O-])[C@H]1(O[C@@H]([a nucleobase])[C@H]([R])[C@H](O)1)	NDP	['-']
3-Hydroxy-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Palmitoyl-lipid	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-palmitate	-	['-']	(METANETX MNXM147408 NIL |kothari| 3787514192 NIL NIL)	CCCCCCCCCCCCCCCC([a glycerolipid])=O	['-']	['-']
CPD-17294	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-(7Z)-hexadecenoate	-	['-']	(METANETX MNXM147939 NIL |kothari| 3787514191 NIL NIL)	CCCCCCCC\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z)-hexadecenoic acid; [glycerolipid]-cis-7-hexadecenoic acid	['-']
CPD-8157	-	Glycerophospholipids	CPD-17523; Phosphatidylcholines-34-1	Phosphatidylcholine	1-palmitoyl-2-oleoyl-phosphatidylcholine	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-16:0-2-18:1-phosphatidylcholine	(C 42);(H 82);(N 1);(O 8);(P 1)	(ZINC ZINC000008437504 NIL |kothari| 3853423899 NIL NIL); (SEED cpd09688 NIL |kothari| 3788273831 NIL NIL); (HMDB HMDB07972 NIL |kothari| 3787939150 NIL NIL); (METANETX MNXM7970 NIL |kothari| 3787514194 NIL NIL); (CHEBI 73001 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 5497103 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4940699 NIL |kothari| 3563631993 NIL NIL); (LIGAND-CPD C13875 NIL |kr| 3410284649 NIL NIL)	CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	phosphatidylcholine (1-16:0-2-18:1); 16:0-18:1-PC; 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine; 1-16:0-2-18:1-phosphatidylcholine	['-']
3-DEHYDRO-SHIKIMATE	-	-	Compounds	-	3-dehydroshikimate	-	(C 7);(H 7);(O 5)	(ZINC ZINC000100018238 NIL |kothari| 3853420187 NIL NIL); (REACTOME-CPD 964941 NIL |kothari| 3788282686 NIL NIL); (SEED cpd01716 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM611 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-dehydroshikimate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhsk NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 4573915 NIL |kothari| 3563632032 NIL NIL); (CHEBI 16630 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5460360 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C02637 NIL |kr| 3346617701 NIL NIL)	C([O-])(=O)C1(\C[C@@H](O)[C@H](O)C(=O)/C=1)	3-dehydroshikimic acid; 5-dehydroshikimic acid; 5-dehydroshikimate	['-']
DIHYDROKAEMPFEROL-CMPD	-	-	2R-3R-Dihydroflavonols	-	(+)-dihydrokaempferol	-	(C 15);(H 12);(O 6)	(ZINC ZINC000013517387 NIL |kothari| 3853425259 NIL NIL); (SEED cpd00717 NIL |kothari| 3788273827 NIL NIL); (HMDB HMDB30847 NIL |kothari| 3787939151 NIL NIL); (METANETX MNXM1125 NIL |kothari| 3787514191 NIL NIL); (REFMET Aromadendrin NIL |midford| 3697479617 NIL NIL); (CHEBI 15401 NIL |kothari| 3641835422 NIL NIL); (PUBCHEM 122850 NIL |kothari| 3641818093 NIL NIL); (METABOLIGHTS MTBLC15401 NIL |kothari| 3608991478 NIL NIL); (LIGAND-CPD C00974 NIL |kr| 3410284650 NIL NIL); (CAS 480-20-6)	C3(/C=C(\C=C/C(/[C@H]1(OC2(\C(\C([C@@H]1O)=O)=C(/C=C(/C=2)/O)\O)))=3)/O)	(+)-aromadendrin; (2R,3R)-dihydrokaempferol	['-']
2-ACETO-2-HYDROXY-BUTYRATE	-	-	CPD-12642	-	(S)-2-aceto-2-hydroxybutanoate	-	(C 6);(H 9);(O 4)	(ZINC ZINC000000895337 NIL |kothari| 3853420079 NIL NIL); (SEED cpd19045 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM114220 NIL |kothari| 3787514189 NIL NIL); (REFMET Acetohydroxybutyric acid NIL |midford| 3701443689 NIL NIL); (BIGG 2ahbut NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21145135 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB06900 NIL |kothari| 3608602350 NIL NIL); (CHEBI 49256 NIL |brito| 3567966536 NIL NIL); (CHEMSPIDER 10607847 NIL |kothari| 3563631847 NIL NIL); (LIGAND-CPD C06006 NIL |keseler| 3342801886 NIL NIL); (CAS 3142-65-2)	CC[C@@](O)(C(=O)[O-])C(C)=O	(S)-2-aceto-2-hydroxy-butyrate; (S)-2-hydroxy-2-ethyl-3-oxobutanoate	['-']
ENT-KAUR-16-EN-19-OL	-	-	Compounds	-	ent-kaurenol	-	(C 20);(H 32);(O 1)	(ZINC ZINC000004102255 NIL |kothari| 3853425364 NIL NIL); (SEED cpd08670 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM162842 NIL |kothari| 3787514191 NIL NIL); (CHEBI 29611 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 443465 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB36727 NIL |kothari| 3608602545 NIL NIL); (LIGAND-CPD C11872 NIL |taltman| 3459474374 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@](C)(CO)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-en-19-ol	['-']
ENT-KAUR-16-EN-19-AL	-	-	Compounds	-	ent-kaurenal	-	(C 20);(H 30);(O 1)	(ZINC ZINC000004102256 NIL |kothari| 3853425363 NIL NIL); (SEED cpd08671 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162841 NIL |kothari| 3787514189 NIL NIL); (CHEBI 29609 NIL |kothari| 3641835422 NIL NIL); (HMDB HMDB36728 NIL |kothari| 3608603001 NIL NIL); (CHEMSPIDER 391680 NIL |kothari| 3563631599 NIL NIL); (PUBCHEM 443466 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11873 NIL |kr| 3410284649 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@](C)(C=O)CCC[C@](C)2[C@@H]3CC4))))	ent-kaur-16-en-19-al	['-']
CPD1F-132	-	-	Diterpenes	-	ent-kaur-16-en-19-oate	-	(C 20);(H 29);(O 2)	(ZINC ZINC000004102257 NIL |kothari| 3853422486 NIL NIL); (SEED cpd08672 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM1424 NIL |kothari| 3787514191 NIL NIL); (CHEBI 57297 NIL |kothari| 3608037945 NIL NIL); (LIPID_MAPS LMPR0104130004 NIL |kothari| 3594492088 NIL NIL); (PUBCHEM 25200785 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11874 NIL |kr| 3410284650 NIL NIL)	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@@](C([O-])=O)(C)CCC[C@](C)2[C@@H]3CC4))))	ent-kaurenoate; ent-kaurenoic acid; ent-kaur-16-en-19-oic acid; ent-kaurenoic acid	['-']
