ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-8155	-	-	Pheophytins	-	pheophytin	-	(C 55);(H 74);(N 4);(O 5)	(ZINC ZINC000150341458 NIL |kothari| 3853423899 NIL NIL); (METANETX MNXM75042 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 135398712 NIL |kothari| 3760047716 NIL NIL); (LIGAND-CPD C05797 NIL |kothari| 3641825522 NIL NIL); (CHEBI 44898 NIL |caspi| 3554657480 NIL NIL)	C=CC4(\C(/C)=C3(\C=C6([C@@H](C)[C@H](CCC(=O)OC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(/C5(\[C@@H](C(OC)=O)C(=O)C1(\C(\NC(/C(\C)=1)=C/C2(/C(\CC)=C(C)\C(\N=2)=C\C(\N3)=4))=5)))=N\6)))	['-']	['-']
Very-Long-Chain-Trans-23-Dehydroacyl-CoA	SUPER	Fatty acyls	TRANS-D2-ENOYL-COA	Acyl-Coenzyme A	very-long-chain (2E)-2-enoyl-CoA	-	['-']	(SEED cpd28327 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM163004 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C20879 NIL |kothari| 3787329138 NIL NIL)	C(CCCCCCCCCCCCCCCCCCC/C=C/C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	very-long-chain trans-2,3-didehydroacyl-CoA; very-long-chain trans-2-enoyl-CoA; very-long-chain trans-&Delta2-enoyl-CoA; very-long-chain trans-didehydroacyl-CoA; very-long-chain trans-2,3-dehydroacyl-CoA	['-']
CPD-6947	-	-	Quinones	-	demethylphylloquinone	-	(C 30);(H 44);(O 2)	(ZINC ZINC000004654839 NIL |kothari| 3853423260 NIL NIL); (SEED cpd09410 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM35431 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 56927684 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB04649 NIL |kothari| 3608597114 NIL NIL); (CHEBI 31087 NIL |kothari| 3594051772 NIL NIL); (CHEMSPIDER 10128305 NIL |kothari| 3563631864 NIL NIL); (LIGAND-CPD C13309 NIL |kr| 3410284649 NIL NIL)	CC(CCC[C@H](CCC[C@@H](C)CCCC(\C)=C/CC1(\C(=O)C2(\C(\C(\C=1)=O)=C/C=C\C=2)))C)C	2-phytyl-1,4-naphtoquinone	['-']
3-Hydroxy-octanoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
Palmitoyl-lipid	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-palmitate	NEFA-miss	['-']	(METANETX MNXM147408 NIL |kothari| 3787514192 NIL NIL)	CCCCCCCCCCCCCCCC([a glycerolipid])=O	['-']	['-']
CPD-17294	-	Fatty acyls	Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-(7Z)-hexadecenoate	-	['-']	(METANETX MNXM147939 NIL |kothari| 3787514191 NIL NIL)	CCCCCCCC\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z)-hexadecenoic acid; [glycerolipid]-cis-7-hexadecenoic acid	['-']
3-DEHYDRO-SHIKIMATE	-	-	Compounds	-	3-dehydroshikimate	-	(C 7);(H 7);(O 5)	(ZINC ZINC000100018238 NIL |kothari| 3853420187 NIL NIL); (REACTOME-CPD 964941 NIL |kothari| 3788282686 NIL NIL); (SEED cpd01716 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM611 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-dehydroshikimate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhsk NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 4573915 NIL |kothari| 3563632032 NIL NIL); (CHEBI 16630 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5460360 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C02637 NIL |kr| 3346617701 NIL NIL)	C([O-])(=O)C1(\C[C@@H](O)[C@H](O)C(=O)/C=1)	3-dehydroshikimic acid; 5-dehydroshikimic acid; 5-dehydroshikimate	['-']
2-ACETO-2-HYDROXY-BUTYRATE	-	-	CPD-12642	-	(S)-2-aceto-2-hydroxybutanoate	-	(C 6);(H 9);(O 4)	(ZINC ZINC000000895337 NIL |kothari| 3853420079 NIL NIL); (SEED cpd19045 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM114220 NIL |kothari| 3787514189 NIL NIL); (REFMET Acetohydroxybutyric acid NIL |midford| 3701443689 NIL NIL); (BIGG 2ahbut NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 21145135 NIL |kothari| 3641818093 NIL NIL); (HMDB HMDB06900 NIL |kothari| 3608602350 NIL NIL); (CHEBI 49256 NIL |brito| 3567966536 NIL NIL); (CHEMSPIDER 10607847 NIL |kothari| 3563631847 NIL NIL); (LIGAND-CPD C06006 NIL |keseler| 3342801886 NIL NIL); (CAS 3142-65-2)	CC[C@@](O)(C(=O)[O-])C(C)=O	(S)-2-aceto-2-hydroxy-butyrate; (S)-2-hydroxy-2-ethyl-3-oxobutanoate	['-']
2-Octenoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-14892	-	-	Sterols	-	ergosta-7,25(27)-dienol	-	(C 28);(H 46);(O 1)	(METANETX MNXM114508 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 60077052 NIL |kothari| 3686579210 NIL NIL); (CAS 95043-18-8 RELATED-TO |dreher| 3560800884 NIL NIL)	C=C(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)C[C@H](CC=1)2))CC[C@](C)34)))	['-']	['-']
DEHYDROQUINATE	-	-	Compounds	-	3-dehydroquinate	-	(C 7);(H 9);(O 6)	(ZINC ZINC000004095505 NIL |kothari| 3853425185 NIL NIL); (REACTOME-CPD 964921 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00699 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM478 NIL |kothari| 3787514194 NIL NIL); (REFMET 3-Dehydroquinate NIL |midford| 3701443689 NIL NIL); (BIGG 3dhq NIL |kothari| 3661824225 NIL NIL); (HMDB HMDB12710 NIL |kothari| 3608602354 NIL NIL); (CHEMSPIDER 4573866 NIL |kothari| 3563632037 NIL NIL); (PUBCHEM 5460271 NIL |taltman| 3466375284 NIL NIL); (CHEBI 32364 NIL |taltman| 3452363449 NIL NIL); (LIGAND-CPD C00944 NIL |kr| 3346617699 NIL NIL); (CAS 10534-44-8)	C(=O)([O-])[C@]1(O)(CC(=O)[C@@H](O)[C@H](O)C1)	3-dehydroquinic acid; 5-dehydroquinic acid; 5-dehydroquinate; 5-de-H-quinate; rel-(1R,3R,4S)-1,3,4-trihydroxy-5-oxocyclohexanecarboxylate	['-']
CPD-653	-	-	NADHX	-	(S)-NADHX	-	(C 21);(H 29);(N 7);(O 15);(P 2)	(SEED cpd02951 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM1964 NIL |kothari| 3787514192 NIL NIL); (HMDB HMDB59644 NIL |kothari| 3608602092 NIL NIL); (CHEBI 64074 NIL |kothari| 3557072876 NIL NIL); (PUBCHEM 25203523 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04856 NIL |kr| 3410284650 NIL NIL)	C1(/N([C@@H](O)CCC(/C(N)=O)=1)[C@@H]5(O[C@H](COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](O)[C@H](O)4))(=O)[O-])(=O)[O-])[C@@H](O)[C@@H](O)5))	(6S)-6-&beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide	['-']
CPD-17293	-	Fatty acyls	Omega-6-Fatty-Acids; Fatty-Acids-Within-Glycerolipids	Non-esterified fatty acid	[glycerolipid]-(7Z,10Z)-hexadecadienoate	-	['-']	(METANETX MNXM147940 NIL |kothari| 3787514190 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCC(=O)[a glycerolipid]	[glycerolipid]-(7Z,10Z)-hexadecadienoic acid	['-']
CPD-14280	-	Fatty acyls	Long-Chain-Trans-23-Dehydroacyl-CoA	Acyl-Coenzyme A	trans-arachido-2-enoyl-CoA	-	(C 41);(H 68);(N 7);(O 17);(P 3);(S 1)	(SEED cpd24270 NIL |kothari| 3788273832 NIL NIL); (HMDB HMDB62227 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM22115 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 71627315 NIL |kothari| 3619400315 NIL NIL); (CHEBI 74691 NIL |kothari| 3608052289 NIL NIL)	CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O	trans-2,3-dihydro-arachido-2-enoyl-CoA; (2E)-arachidoenoyl-CoA	['-']
CPD0-2474	-	-	NADPHX	-	(S)-NADPHX	-	(C 21);(H 28);(N 7);(O 18);(P 3)	(REACTOME-CPD 6807477 NIL |kothari| 3788282686 NIL NIL); (SEED cpd02980 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM2897 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C04899 NIL |kothari| 3787329137 NIL NIL); (PUBCHEM 56927959 NIL |kothari| 3619399797 NIL NIL); (CHEBI 64076 NIL |kothari| 3594046689 NIL NIL)	C5(/N([C@@H]1(O[C@@H]([C@H]([C@H]1O)O)COP(OP(OC[C@H]4(O[C@@H](N2(C3(\C(\N=C/2)=C(N)/N=C\N=3)))[C@H](OP([O-])(=O)[O-])[C@H](O)4))(=O)[O-])(=O)[O-]))[C@@H](O)CCC(/C(=O)N)=5)	(6S)-6&beta-hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate	['-']
CPD-18666	-	-	Chlorins	-	epoxypheophorbide	-	(C 35);(H 34);(N 4);(O 6)	(METANETX MNXM162470 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C21192 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 136663909 NIL |kothari| 3760047715 NIL NIL); (CHEBI 88232 NIL |kothari| 3696264267 NIL NIL)	CCC1(\C4(\N=C(C(/C)=1)\C7(OC2(C(/C=C)=C(C)/C(/N2)=C/C3([C@@H](C)[C@H](CCC(=O)[O-])C(\N=3)=C5([C-](C(OC)=O)C(=O)C6(\C(/C)=C(\C=4)/NC/5=6))))7)))	['-']	['-']
Long-Chain-Fatty-Acids	SUPER	Fatty acyls	Fatty-Acids	Non-esterified fatty acid	long-chain fatty acid	-	['-']	(SEED cpd00487 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM96037 NIL |kothari| 3787514190 NIL NIL); (CHEBI 15904 NIL |kothari| 3498870748 NIL NIL); (LIGAND-CPD C00638 NIL |kothari| 3498870748 NIL NIL)	C(CCCCCCCCCCCC([O-])=O)[R]	LCFA	['-']
Hexadecenoates	Long-Chain-Fatty-Acids	Fatty acyls	Long-Chain-Fatty-Acids; Monounsaturated-fatty-acids	Non-esterified fatty acid	hexadecenoate	-	['-']	(BIGG hdcea NIL |kothari| 3661824226 NIL NIL); (CHEBI 24548 NIL |kothari| 3551550537 NIL NIL)	['-']	['-']	['-']
CPD-730	Long-Chain-Fatty-Acids	Fatty acyls	Long-Chain-Fatty-Acids	Non-esterified fatty acid	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoate	OPC-8:0; FA 18:3;O; NEFA 18:3;O	(C 18);(H 29);(O 3)	(ZINC ZINC000004654638 NIL |kothari| 3853423475 NIL NIL); (LIPID_MAPS LMFA02010007 NIL |caspi| 3852729301 NIL NIL); (CHEBI 137132 NIL |caspi| 3852729182 NIL NIL); (METANETX MNXM36741 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 126961123 NIL |kothari| 3716212930 NIL NIL); (LIGAND-CPD C04780 NIL |taltman| 3459474373 NIL NIL)	CC\C=C/C[C@H]1([C@H](CCC(=O)1)CCCCCCCC([O-])=O)	3-oxo-2-(cis-2'-pentenyl)-cyclopentane-1-octanoic acid; oxopentenyl-cyclopentane-octanoic acid; OPC8; OPC-8:0; (1S,2S)-OPC8; 8-[(1S,2S)-3-oxo-2-{(Z)-pent-2-enyl}cyclopentyl]octanoate	['-']
CPD-10244	Long-Chain-Fatty-Acids	Fatty acyls	Long-Chain-Fatty-Acids; Omega-3-Fatty-Acids	Non-esterified fatty acid	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate	FA 22:6; NEFA 22:6	(C 22);(H 31);(O 2)	(ZINC ZINC000059206808 NIL |kothari| 3853421202 NIL NIL); (SEED cpd03852 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM90206 NIL |kothari| 3787514194 NIL NIL); (LIGAND-CPD C06429 NIL |kothari| 3787329137 NIL NIL); (REFMET DHA NIL |midford| 3701443689 NIL NIL); (CHEBI 77016 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 40486925 NIL |kothari| 3651883220 NIL NIL); (HMDB HMDB02183 NIL |kothari| 3604149738 NIL NIL); (LIPID_MAPS LMFA01030185 NIL |kothari| 3594492042 NIL NIL); (DRUGBANK DB03756 NIL |kothari| 3594430436 NIL NIL)	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)[O-]	docosahexaenoic acid; DHA; all-cis-docosa-4,7,10,13,16,19-hexaenoate; docosahexaenoate; (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate; Cervonic acid; Docosahexaenoic acid; C22:6n-3,6,9,12,15,18	['-']
Long-Chain-Acyl-CoAs	SUPER	Fatty acyls	Fatty-Acyl-CoAs	Acyl-Coenzyme A	long-chain fatty acyl-CoA	-	['-']	(SEED cpd29330 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM3299 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C02843 NIL |kothari| 3498843960 NIL NIL); (CHEBI 33184 NIL |kothari| 3498843960 NIL NIL)	C(CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]	['-']	['-']
Long-Chain-3S-Hydroxyacyl-CoAs	Long-Chain-Acyl-CoAs	Fatty acyls	L-3-HYDROXYACYL-COA; Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	long-chain (3S)-3-hydroxyacyl-CoA	-	['-']	(METANETX MNXM114627 NIL |kothari| 3787514190 NIL NIL)	C(CCCCCCCCC[C@H](O)CC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O)[R]	long-chain-L-3-hydroxyacyl-CoA; long-chain (S)-hydroxyacyl-CoA	['-']
CPD0-2186	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	hexadecenoyl-CoA (n-C16:1CoA)	-	(C 37);(H 60);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 146037423 NIL |kothari| 3812300162 NIL NIL); (BIGG hdcoa NIL |kothari| 3661824226 NIL NIL)	CCCCCC/C=C/CCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O	['-']	['-']
CPD-17578	Long-Chain-Acyl-CoAs	Fatty acyls	Fatty-Acids-Within-Glycerolipids; Long-Chain-Acyl-CoAs	Non-esterified fatty acid	[glycerolipid]-(9Z,12Z)-hexadeca-9,12-dienoate	-	['-']	-	CCC\C=C/C\C=C/CCCCCCCC(=O)[a glycerolipid]	['-']	['-']
CPD0-2228	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Non-esterified fatty acid	tetradecenoyl-CoA (n-C14:1CoA)	-	(C 35);(H 56);(N 7);(O 17);(P 3);(S 1)	(PUBCHEM 146037207 NIL |kothari| 3812300162 NIL NIL); (BIGG tdecoa NIL |kothari| 3661824226 NIL NIL)	CCCCCC/C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
CPD-14772	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	hexadecanedioyl-CoA	C16:0-DCA-CoA; C16:0-DCA-ACoA	(C 37);(H 59);(N 7);(O 19);(P 3);(S 1)	(METANETX MNXM114515 NIL |kothari| 3787514192 NIL NIL); (PUBCHEM 72715832 NIL |kothari| 3619400357 NIL NIL); (CHEBI 77085 NIL |kothari| 3608052289 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCC(=O)[O-])COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	hexadecanedioyl coenzyme A; hexadecanedioic acid-CoA; C16:0-DCA-CoA; 16-carboxy-palmitoyl-CoA; 16-carboxy-hexadecanoyl-CoA	['-']
CPD-17621	Long-Chain-Acyl-CoAs	Fatty acyls	Omega-Hydroxy-Long-Chain-Fatty-Acyl-Coa; Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	16-hydroxypalmitoyl-CoA	-	(C 37);(H 62);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM145650 NIL |kothari| 3787514192 NIL NIL); (CHEBI 84207 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 86583440 NIL |kothari| 3651883219 NIL NIL)	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCCCCCO)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	&omega-hydroxy-hexadecanoyl-coenzyme A; &omega-hydroxypalmitoyl-CoA; 16-hydroxy-hexadecanoyl-CoA	['-']
CPD-14426	Long-Chain-Acyl-CoAs	Fatty acyls	Long-Chain-Acyl-CoAs	Acyl-Coenzyme A	(7Z,10Z,13Z,16Z,19Z)-docosapentaenoyl-CoA	-	(C 43);(H 64);(N 7);(O 17);(P 3);(S 1)	(REACTOME-CPD 2046057 NIL |kothari| 3788282686 NIL NIL); (METANETX MNXM97364 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C16166 NIL |kothari| 3787329137 NIL NIL); (PUBCHEM 71581114 NIL |kothari| 3619400312 NIL NIL); (CHEBI 73870 NIL |kothari| 3608052289 NIL NIL)	CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	(7Z,10Z,13Z,16Z,19Z)-docosa-7,10,13,16,19-pentaenoyl-CoA; docosapentaenoyl-CoA	['-']
UDP-SULFOQUINOVOSE	-	-	UDP-sugar	-	UDP-&alpha-D-sulfoquinovopyranose	-	(C 15);(H 21);(N 2);(O 19);(P 2);(S 1)	(SEED cpd08358 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM3379 NIL |kothari| 3787514193 NIL NIL); (CHEBI 60009 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25200933 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C11521 NIL |taltman| 3459474374 NIL NIL)	C(OP(=O)([O-])OP(O[C@H]1(O[C@H](CS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@@H](O)1))(=O)[O-])[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O)	UDP-6-sulfoquinovose; UDP-sulfoquinovose; UDP-&alpha-D-sulfoquinovose	['-']
CPD-12575	-	-	NDP-alpha-D-glucoses; NDP-glucoses; UDP-sugar	-	UDP-&alpha-D-glucose	-	(C 15);(H 22);(N 2);(O 17);(P 2)	(ZINC ZINC000008215472 NIL |kothari| 3853422021 NIL NIL); (CHEBI 58885 NIL |kothari| 3812304040 NIL NIL); (PUBCHEM 16667346 NIL |kothari| 3812300162 NIL NIL); (CAS 133-89-1); (KNAPSACK C00001514 NIL |achi1| 3445698173 NIL NIL); (HMDB HMDB00286 NIL |kothari| 3608640742 NIL NIL); (HMDB HMDB60079 NIL |kothari| 3787939156 NIL NIL); (METANETX MNXM722710 NIL |kothari| 3787514192 NIL NIL); (BIGG udpg NIL |kothari| 3661824226 NIL NIL); (LIGAND-CPD C00029 NIL |kr| 3618349505 NIL NIL); (CHEMSPIDER 10239191 NIL |kothari| 3563631831 NIL NIL)	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@@H](O)[C@H](O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])	UDPG; UDP-glucose; UDP-D-glucose; UDP-&alpha-D-glucopyranose	Uridine 5'-(trihydrogen diphosphate) alpha-D-gucopyranosyl ester
SO3	-	-	Inorganic-Anions	-	sulfite	-	(O 3);(S 1)	(BIGG so3 NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00240 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 1068 NIL |kothari| 3563632840 NIL NIL); (CAS 14265-45-3 NIL |kothari| 3472227215 NIL NIL); (PUBCHEM 1099 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17359 NIL |taltman| 3452438204 NIL NIL)	[O-]S([O-])=O	SO3; SO3-2	trioxosulfate(2-)
GLYCERATE	-	-	D-2-hydroxyacids; Glycerates	-	D-glycerate	-	(C 3);(H 5);(O 4)	(ZINC ZINC000000895140 NIL |kothari| 3853425472 NIL NIL); (REACTOME-CPD 6799497 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00223 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM189 NIL |kothari| 3787514191 NIL NIL); (REFMET Glyceric acid NIL |midford| 3701443689 NIL NIL); (BIGG glyc__R NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC16659 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00139 NIL |kothari| 3594494374 NIL NIL); (CHEMSPIDER 4573914 NIL |kothari| 3563632032 NIL NIL); (CHEBI 16659 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 5460358 NIL |taltman| 3497976212 NIL NIL); (CAS 473-81-4 NIL |kr| 3346617700 NIL NIL); (LIGAND-CPD C00258 NIL |kr| 3346617700 NIL NIL); (CAS 6000-40-4)	C(=O)([O-])[C@H](O)CO	(R)-glycerate; glycerate; D-glyceric acid	['-']
Pyruvate-dehydrogenase-dihydrolipoate	-	-	Dihydro-Lipoyl-Proteins	-	[pyruvate dehydrogenase E2 protein] N6-dihydrolipoyl-L-lysine	-	['-']	(SEED cpd28012 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM12830 NIL |kothari| 3787514191 NIL NIL); (CHEBI 80219 NIL |kothari| 3780416720 NIL NIL); (LIGAND-CPD C15973 NIL |paley| 3513948628 NIL NIL)	C([[pyruvate dehydrogenase] lipoyl carrier component])C(=O)C(CCCCNC(CCCCC(S)CCS)=O)N[[pyruvate dehydrogenase] lipoyl carrier component]	['-']	['-']
CPD-14278	-	Fatty acyls	Very-Long-Chain-3-Hydroxyacyl-CoAs	Acyl-Coenzyme A	(3R)-3-hydroxycerotoyl-CoA	-	(C 47);(H 82);(N 7);(O 18);(P 3);(S 1)	(SEED cpd24269 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM162513 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 72193759 NIL |kothari| 3619400336 NIL NIL); (CHEBI 76378 NIL |kothari| 3604102813 NIL NIL)	CCCCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]	['-']	['-']
DIVINYLCHLOROPHYLLIDE-A	-	-	Chlorophyllides; Organometallics	-	chlorophyllide a2	-	(C 35);(H 30);(N 4);(O 5);(MG 1)	(SEED cpd08632 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM1047 NIL |kothari| 3787514189 NIL NIL); (PUBCHEM 122706121 NIL |kothari| 3696259642 NIL NIL); (CHEBI 38259 NIL |kothari| 3577646961 NIL NIL); (CHEMSPIDER 391650 NIL |kothari| 3563631601 NIL NIL); (LIGAND-CPD C11832 NIL |kothari| 3452951522 NIL NIL)	C=CC4(\C(/C)=C5(\C=C7([C@@H](C)[C@H](CCC(=O)[O-])C(\C6(/[C@@H-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))	3,8-divinyl chlorophyllide	['-']
METOH	-	-	Short-Chain-Alcohols	-	methanol	MeOH	(C 1);(H 4);(O 1)	(MEDIADB compounds/129/ NIL |midford| 3791153824 NIL NIL); (REFMET Methanol NIL |midford| 3697479617 NIL NIL); (METABOLIGHTS MTBLC17790 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01875 NIL |kothari| 3594494360 NIL NIL); (CHEMSPIDER 864 NIL |kothari| 3563632880 NIL NIL); (CHEBI 17790 NIL |taltman| 3498850556 NIL NIL); (PUBCHEM 887 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00132 NIL |kr| 3410284650 NIL NIL); (CAS 67-56-1)	CO	MetOH; carbinol; MeOH; methyl alcohol; wood alcohol; CH3OH	['-']
