ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-510	-	-	Compounds	-	&alpha-D-glucuronate 1-phosphate	-	(C 6);(H 8);(O 10);(P 1)	(ZINC ZINC000004095578 NIL |kothari| 3853422979 NIL NIL); (METANETX MNXM1165 NIL |kothari| 3787514194 NIL NIL); (BIGG glcur1p NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03976 NIL |kothari| 3608602953 NIL NIL); (CHEBI 57897 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25244365 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C05385 NIL |kr| 3346617701 NIL NIL)	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)OP([O-])([O-])=O))(=O)[O-]	glucuronate-1-P; glucuronate-1-phosphate; D-glucuronate-1-P; D-glucuronate-1-phosphate; 1-phospho-&alpha-D-glucuronate	['-']
UTP	-	-	Pyrimidine-ribonucleosides-5-PPP; Pyrimidines	-	UTP	-	(C 9);(H 11);(N 2);(O 15);(P 3)	(ZINC ZINC000003861755 NIL |kothari| 3853426426 NIL NIL); (REACTOME-CPD 29494 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00062 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM121 NIL |kothari| 3787514190 NIL NIL); (REFMET UTP NIL |midford| 3701443689 NIL NIL); (BIGG utp NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC46398 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB00285 NIL |kothari| 3608602424 NIL NIL); (CHEMSPIDER 5414500 NIL |kothari| 3563631943 NIL NIL); (PUBCHEM 7058168 NIL |taltman| 3497976212 NIL NIL); (CHEBI 46398 NIL |taltman| 3452363077 NIL NIL); (LIGAND-CPD C00075 NIL |kr| 3346617700 NIL NIL); (CAS 63-39-8)	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(\C=C/C(=O)NC1=O))[C@H](O)[C@H](O)2)	uridine-triphosphate; uridine-5'-triphosphate	['-']
DPG	-	-	Glycerates	-	3-phospho-D-glyceroyl phosphate	13-DPG	(C 3);(H 4);(O 10);(P 2)	(ZINC ZINC000003869886 NIL |kothari| 3853425323 NIL NIL); (REACTOME-CPD 29800 NIL |kothari| 3788282686 NIL NIL); (SEED cpd00203 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM261 NIL |kothari| 3787514193 NIL NIL); (REFMET 3-phospho-D-glyceroyl dihydrogen phosphate NIL |midford| 3701443689 NIL NIL); (BIGG 13dpg NIL |kothari| 3661824226 NIL NIL); (PUBCHEM 46878409 NIL |kothari| 3641818093 NIL NIL); (CHEBI 57604 NIL |kothari| 3609163722 NIL NIL); (METABOLIGHTS MTBLC57604 NIL |kothari| 3609160995 NIL NIL); (HMDB HMDB01270 NIL |kothari| 3608602203 NIL NIL); (CHEMSPIDER 19698372 NIL |kothari| 3563631780 NIL NIL); (LIGAND-CPD C00236 NIL |kr| 3346617699 NIL NIL); (CAS 1981-49-3)	C([C@@H](O)C(OP(=O)([O-])[O-])=O)OP(=O)([O-])[O-]	1,3-bisphospho-D-glycerate; 3-phosphoglyceroyl-P; P-glyceroyl-P; phosphoglyceroyl-P; 3-phosphoglyceroyl phosphate; 3-P-glyceroyl-P; DPG; glycerate 1,3-bisphosphate; 3-phosphonato-D-glyceroyl phosphate	['-']
CPD-8163	-	Glycerolipids	Digalactosyldiacylglycerols-34-2	Dihexosyldiacylglycerol	1-16:0-2-18:2-digalactosyldiacylglycerol	16:0-18:2-DGDG	(C 49);(H 88);(O 15)	(SEED cpd25072 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM13868 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 90659081 NIL |kothari| 3641818092 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(O[C@@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))COC(=O)CCCCCCCCCCCCCCC)=O	16:0-18:2-DGDG; 1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8164	-	Glycerolipids	Digalactosyldiacylglycerols-34-3	Dihexosyldiacylglycerol	1-16:0-2-18:3-digalactosyldiacylglycerol	16:0-18:3-DGDG	(C 49);(H 86);(O 15)	(SEED cpd25073 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM13869 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90658137 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(O[C@@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))COC(=O)CCCCCCCCCCCCCCC)=O	16:0-18:3-DGDG; 1-hexadecanoyl-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	['-']
CPD-8074	-	Glycerolipids	Monogalactosyldiacylglycerols-34-3	Monohexosyldiacylglycerol	1-18:3-2-16:0-monogalactosyldiacylglycerol	18:3-16:0-MGDG	(C 43);(H 76);(O 10)	(ZINC ZINC000062233351 NIL |kothari| 3853423856 NIL NIL); (SEED cpd25025 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM9567 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 6475758 NIL |kothari| 3641818092 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCCCCCCCCCCCC)=O)=O	18:3-16:0-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-hexadecanoyl-3-O-beta-D-galactosyl-sn-glycerol	['-']
CPD-8076	-	Glycerolipids	Monogalactosyldiacylglycerols-34-4	Monohexosyldiacylglycerol	1-18:3-2-16:1-monogalactosyldiacylglycerol	18:3-16:1-MGDG	(C 43);(H 74);(O 10)	(ZINC ZINC000062233333 NIL |kothari| 3853423859 NIL NIL); (SEED cpd25027 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM7980 NIL |kothari| 3787514193 NIL NIL); (PUBCHEM 90658391 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/CCCCCCCC)=O)=O	18:3-16:1-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z-hexadecenoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
ACETYL-COA	-	Fatty acyls	All-Coas	Acyl-Coenzyme A	acetyl-CoA	-	(C 23);(H 34);(N 7);(O 17);(P 3);(S 1)	(SEED cpd00022 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM21 NIL |kothari| 3787514192 NIL NIL); (REFMET Acetyl-CoA NIL |midford| 3701443689 NIL NIL); (BIGG accoa NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57288 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01206 NIL |kothari| 3608602315 NIL NIL); (CHEBI 57288 NIL |ong| 3523630742 NIL NIL); (PUBCHEM 45266541 NIL |ong| 3523387880 NIL NIL); (KNAPSACK C00007259 NIL |achi1| 3445698159 NIL NIL); (CAS 72-89-9); (UM-BBD-CPD c0031 NIL |kawakami| 3278884159 NIL NIL); (LIGAND-CPD C00024 NIL |kawakami| 3276028395 NIL NIL)	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O	acetyl coenzyme-A; ac-CoA; acetylcoenzyme-A; acetyl-S-CoA; ac-S-CoA	['-']
carboxybiotin-L-lysine-in-BCCP-dimers	-	-	Protein-Modified-Amino-Acids	-	[carboxyl-carrier protein dimer]-N6-carboxybiotinyl-L-lysine	-	['-']	-	C(NC(=O)CCCC[C@@H]1(SC[C@@H]2(N(C([O-])=O)C(=O)N[C@H]12)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer].C(NC(=O)CCCC[C@@H]3(SC[C@@H]4(NC(=O)N[C@H]34)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer]	[BCCP dimer]-N6-carboxybiotinyl-L-lysine; [BCCP]-N6-carboxybiotinyl-L-lysine	['-']
biotin-L-lysine-in-BCCP-dimers	-	-	Protein-Modified-Amino-Acids	-	[biotin carboxyl-carrier-protein dimer]-N6-biotinyl-L-lysine	-	['-']	-	C(NC(=O)CCCC[C@@H]1(SC[C@@H]2(NC(=O)N[C@H]12)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer].C(NC(=O)CCCC[C@@H]3(SC[C@@H]4(NC(=O)N[C@H]34)))CCC[C@@H](C([a [biotin carboxyl-carrier protein] monomer])=O)N[a [biotin carboxyl-carrier protein] monomer]	[BCCP dimer]-N6-biotinyl-L-lysine	['-']
CPD-20324	-	-	Diterpenes	-	ent-cassa-12,15-dien-2-one	-	(C 20);(H 30);(O 1)	(LIGAND-CPD C21828 NIL |kothari| 3741699826 NIL NIL); (CHEBI 138969 NIL |kothari| 3728316183 NIL NIL); (PUBCHEM 131801251 NIL |kothari| 3728310937 NIL NIL)	C=CC1([C@@H](C)[C@@H]2([C@@H](CC=1)[C@@]3(C)([C@H](CC2)C(C)(C)CC(=O)C3)))	['-']	['-']
CPD-11700	-	-	CPD-11933	-	1D-myo-inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate	-	(C 6);(H 6);(O 27);(P 7)	(PUBCHEM 44237379 NIL |kothari| 3686579210 NIL NIL); (HMDB HMDB12494 NIL |kothari| 3608601793 NIL NIL); (CHEBI 74946 NIL |kothari| 3594046690 NIL NIL); (LIGAND-CPD C11174 NIL |kothari| 3459096033 NIL NIL)	[C@H]1(OP(=O)([O-])[O-])([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(OP([O-])(=O)[O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP(=O)([O-])[O-])1)	1-diphosinositol pentakisphosphate; iphospho-myo-inositol pentakisphosphate; 1D-myo-inositol 1-diphosphate pentakisphosphate; 1-diphospho-1D-myo-inositol 2,3,4,5,6-pentakisphosphate	['-']
CPD-11938	-	-	Bisdiphospho-myo-inositol-polyphosphates	-	1D-myo-inositol 1,5-bis(diphosphate) 2,3,4,6-tetrakisphosphate	-	(C 6);(H 6);(O 30);(P 8)	(METANETX MNXM6587 NIL |kothari| 3787514192 NIL NIL); (LIGAND-CPD C20690 NIL |kothari| 3787329138 NIL NIL); (CHEBI 74945 NIL |kothari| 3686585520 NIL NIL); (PUBCHEM 45479488 NIL |kothari| 3686579210 NIL NIL)	[C@H]1(OP(=O)([O-])[O-])([C@@H](OP(=O)([O-])[O-])[C@H](OP([O-])(=O)OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(OP([O-])(=O)[O-])([O-])=O)[C@H](OP([O-])([O-])=O)1)	1,5-bisdiphosphoinositol-1D-myo-inositol (2,3,4,6)tetrakisphosphate; 1D-myo-inositol 1-diphosphate pentakisphosphate	['-']
Cis-vaccenoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-9247	-	-	Vaccenate	-	cis-vaccenate	-	(C 18);(H 33);(O 2)	(ZINC ZINC000014881303 NIL |kothari| 3853424596 NIL NIL); (LIGAND-CPD C08367 NIL |kothari| 3787329137 NIL NIL); (REFMET cis-vaccenic acid NIL |midford| 3701443689 NIL NIL); (CHEMSPIDER 4574428 NIL |kothari| 3563632023 NIL NIL); (PUBCHEM 5461069 NIL |taltman| 3466375284 NIL NIL); (CHEBI 30827 NIL |taltman| 3452363357 NIL NIL)	CCCCCC\C=C/CCCCCCCCCC(=O)[O-]	cis-vaccenic acid; (Z)-octadec-11-enoate; (Z)-11-octadecenoic acid; cis-11-octadecenoic acid; cis-octadec-11-enoic acid	['-']
CPD-10512	-	Fatty acyls	OMEGA-ALDEHYDE-FATTY-ACID	Acyl-Coenzyme A	16-oxo-palmitate	-	(C 16);(H 29);(O 3)	(ZINC ZINC000013546209 NIL |kothari| 3853421286 NIL NIL); (SEED cpd20867 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM6648 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C19614 NIL |kothari| 3787329138 NIL NIL); (CHEBI 144068 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 25202344 NIL |taltman| 3466375284 NIL NIL)	C(=O)CCCCCCCCCCCCCCC(=O)[O-]	16-oxo-hexadecanoate	['-']
CPD-10511	-	-	Alpha-omega-dicarboxylates	-	hexadecanedioate	-	(C 16);(H 28);(O 4)	(ZINC ZINC000003861298 NIL |kothari| 3853421285 NIL NIL); (SEED cpd20868 NIL |kothari| 3788273832 NIL NIL); (HMDB HMDB00672 NIL |kothari| 3787939155 NIL NIL); (METANETX MNXM11807 NIL |kothari| 3787514190 NIL NIL); (LIGAND-CPD C19615 NIL |kothari| 3787329138 NIL NIL); (REFMET Hexadecanedioic acid NIL |midford| 3701443689 NIL NIL); (CHEBI 76276 NIL |kothari| 3599494428 NIL NIL); (CHEMSPIDER 5414441 NIL |kothari| 3563631944 NIL NIL); (PUBCHEM 7058076 NIL |taltman| 3466375284 NIL NIL)	C(=O)([O-])CCCCCCCCCCCCCCC(=O)[O-]	1,16-hexadecanedioate; &alpha,&omega-hexadecanedioate	['-']
Plastoquinols	SUPER	-	ETR-Quinols	-	plastoquinol	-	(C 53);(H 82);(O 2)	(LIGAND-CPD C16695 NIL |kothari| 3787329138 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(/C=C(C(/C)=C(C)/C(/O)=1)/O)	PQ	['-']
CPD-12829	Plastoquinols	-	Plastoquinols	-	plastoquinol-9	-	(C 53);(H 82);(O 2)	(ZINC ZINC000085427679 NIL |kothari| 3853422153 NIL NIL); (CHEMSPIDER 4945177 NIL |kothari| 3563631987 NIL NIL); (CHEBI 28026 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 6440941 NIL |ong| 3523387880 NIL NIL)	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(C)/C(\C)=C(\C=1)/O)	['-']	['-']
