ID	Super_compound_class	Lipid_Category	Compound_type	Main_Class	Common_name	Abbreviation	Chemical_formula	DB_links	SMILES	Synonyms	Systematic_name
CPD-8078	-	Glycerolipids	Monogalactosyldiacylglycerols-34-5	Monohexosyldiacylglycerol	1-18:3-2-16:2-monogalactosyldiacylglycerol	18:3-16:2-MGDG	(C 43);(H 72);(O 10)	(SEED cpd25029 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM7981 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 90658670 NIL |kothari| 3641818093 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/CCCCC)=O)=O	18:3-16:2-MGDG; 1-(9Z,12Z,15Z-octadecatrienoyl)-2-(7Z,10Z-hexadecadienoyl)-3-O-beta-D-galactosyl-sn-glycerol	['-']
R-3-Hydroxypalmitoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
3-oxo-palmitoyl-ACPs	COMP_NOT_FOUND	-	-	-	-	-	-	-	-	-	-
CPD-7600	-	-	Aldehydes	-	(Z)-but-2-enal	-	(C 4);(H 6);(O 1)	(ZINC ZINC000004726476 NIL |kothari| 3853423538 NIL NIL); (SEED cpd24799 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM164012 NIL |kothari| 3787514190 NIL NIL); (HMDB HMDB34233 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 559039 NIL |kothari| 3563631545 NIL NIL); (PUBCHEM 643950 NIL |taltman| 3466375284 NIL NIL)	C\C=C/C=O	(cis)-crotonaldehyde; (cis)-but-2-enal; (cis)-2-butenal	['-']
BUTANAL	-	-	Short-Chain-Aldehydes; n-Alkanals	-	1-butanal	-	(C 4);(H 8);(O 1)	(ZINC ZINC000001529195 NIL |kothari| 3853420555 NIL NIL); (SEED cpd01011 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM1017 NIL |kothari| 3787514192 NIL NIL); (REFMET Butanal NIL |midford| 3697479617 NIL NIL); (BIGG btal NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB03543 NIL |kothari| 3594494359 NIL NIL); (CHEMSPIDER 256 NIL |kothari| 3563632950 NIL NIL); (PUBCHEM 261 NIL |taltman| 3466375285 NIL NIL); (CHEBI 15743 NIL |taltman| 3452363488 NIL NIL); (LIGAND-CPD C01412 NIL |kr| 3346617700 NIL NIL); (CAS 123-72-8)	CCCC=O	butanal; butyraldehyde; n-butyraldehyde; butan-1-al	butanal
CPD-12513	-	-	UDP-L-arabinopyranose	-	UDP-&beta-L-arabinopyranose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(ZINC ZINC000008551272 NIL |kothari| 3853421994 NIL NIL); (CHEBI 61457 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 25246220 NIL |ong| 3523387880 NIL NIL)	C3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@@H](O)3)	['-']	['-']
UDP-D-XYLOSE	-	-	CPD-12548	-	UDP-&alpha-D-xylose	-	(C 14);(H 20);(N 2);(O 16);(P 2)	(SEED cpd00163 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM284 NIL |kothari| 3787514192 NIL NIL); (METABOLIGHTS MTBLC57632 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01018 NIL |kothari| 3608602550 NIL NIL); (CHEMSPIDER 17600385 NIL |kothari| 3563631831 NIL NIL); (CHEBI 57632 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 16667349 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00190 NIL |taltman| 3459474373 NIL NIL); (CAS 3616-06-6)	C3(O[C@H](OP(OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(=O)NC1=O))O2)O)O))(=O)[O-])(=O)[O-])[C@H](O)[C@@H](O)[C@H](O)3)	['-']	['-']
PUTRESCINE	-	-	Aliphatic-Alpha-Omega-Diamines	-	putrescine	-	(C 4);(H 14);(N 2)	(ZINC ZINC000005828633 NIL |kothari| 3853426111 NIL NIL); (METANETX MNXM118 NIL |kothari| 3787514194 NIL NIL); (REFMET Putrescine NIL |midford| 3701443689 NIL NIL); (BIGG ptrc NIL |kothari| 3661824225 NIL NIL); (METABOLIGHTS MTBLC326268 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01414 NIL |kothari| 3608602422 NIL NIL); (CHEMSPIDER 2695170 NIL |kothari| 3563632167 NIL NIL); (CHEBI 326268 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 3452892 NIL |taltman| 3451921010 NIL NIL); (LIGAND-CPD C00134 NIL |kr| 3346617701 NIL NIL); (CAS 110-60-1)	C([NH3+])CCC[NH3+]	diaminobutane; 1,4-diaminobutane; 1,4-butanediamine; tetramethylenediamine	1,4-butanediamine
CPD-6082	-	-	Aldehydes	-	3-aminopropanal	-	(C 3);(H 8);(N 1);(O 1)	(ZINC ZINC000001529387 NIL |kothari| 3853423091 NIL NIL); (REACTOME-CPD 141328 NIL |kothari| 3788282686 NIL NIL); (METANETX MNXM493 NIL |kothari| 3787514191 NIL NIL); (REFMET 3-Aminopropionaldehyde NIL |midford| 3701443689 NIL NIL); (HMDB HMDB01106 NIL |kothari| 3608640799 NIL NIL); (CHEMSPIDER 14733277 NIL |kothari| 3563631800 NIL NIL); (CHEBI 58374 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 21286229 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C02229 NIL |taltman| 3459474374 NIL NIL)	C(=O)CC[NH3+]	3-amino-propanal; 3-APA; 3-aminopropionaldehyde; APAL	['-']
DCMP	-	-	Pyrimidine-deoxyribonucleosides-5-P; Pyrimidines	-	dCMP	-	(C 9);(H 12);(N 3);(O 7);(P 1)	(ZINC ZINC000003861759 NIL |kothari| 3853425168 NIL NIL); (SEED cpd00206 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM266 NIL |kothari| 3787514189 NIL NIL); (REFMET dCMP NIL |midford| 3701443689 NIL NIL); (BIGG dcmp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC57566 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01202 NIL |kothari| 3608602118 NIL NIL); (CHEMSPIDER 5414501 NIL |kothari| 3563631943 NIL NIL); (CHEBI 57566 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 7058169 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00239 NIL |sreddy| 3295805069 NIL NIL); (CAS 1032-65-1)	C(OP(=O)([O-])[O-])[C@@H]2([C@H](C[C@H](N1(\C=C/C(/N)=N\C(=O)1))O2)O)	2'-deoxycytidine 5'-monophosphate; deoxycytidylate; deoxycytidylic acid; deoxycytidine monophosphate; 2'-deoxycytidine 5'-phosphate; deoxycytidine-phosphate	['-']
DCDP	-	-	Pyrimidine-deoxyribonucleosides-5-PP; Pyrimidines	-	dCDP	-	(C 9);(H 12);(N 3);(O 10);(P 2)	(ZINC ZINC000008216241 NIL |kothari| 3853425167 NIL NIL); (SEED cpd00533 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM411 NIL |kothari| 3787514189 NIL NIL); (REFMET dCDP NIL |midford| 3701443689 NIL NIL); (BIGG dcdp NIL |kothari| 3661824226 NIL NIL); (METABOLIGHTS MTBLC58593 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01245 NIL |kothari| 3608602221 NIL NIL); (CHEMSPIDER 19986689 NIL |kothari| 3563631811 NIL NIL); (CHEBI 58593 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 21122964 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C00705 NIL |kr| 3346617700 NIL NIL); (CAS 800-73-7)	C(OP(OP([O-])([O-])=O)(=O)[O-])[C@@H]2([C@H](C[C@H](N1(C(/N=C(\C=C/1)/N)=O))O2)O)	2'-deoxycytidine diphosphate; 2'-deoxycytidine-5'-diphosphate; deoxycytidine-diphosphate	['-']
CPD-15056	-	Fatty acyls	Enamines	Non-esterified fatty acid	(2Z)-2-aminobut-2-enoate	-	(C 4);(H 6);(N 1);(O 2)	(SEED cpd17424 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM1454 NIL |kothari| 3787514189 NIL NIL); (LIGAND-CPD C17234 NIL |kothari| 3787329138 NIL NIL); (CHEMSPIDER 26948168 NIL |keseler| 3662149597 NIL NIL); (PUBCHEM 45259183 NIL |kothari| 3619399468 NIL NIL); (CHEBI 58739 NIL |brito| 3567264245 NIL NIL)	C\C=C(C(=O)[O-])/N	['-']	['-']
CPD-16013	-	-	Imines	-	2-iminobutanoate	-	(C 4);(H 6);(N 1);(O 2)	(METANETX MNXM145836 NIL |kothari| 3787514191 NIL NIL); (LIGAND-CPD C20905 NIL |kothari| 3787329138 NIL NIL); (PUBCHEM 19796801 NIL |kothari| 3619399069 NIL NIL)	CCC(C(=O)[O-])=N	['-']	['-']
O-Glucosylsterols	SUPER	-	Sterols	-	sterol 3-glucoside	-	['-']	(SEED cpd27694 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM9125 NIL |kothari| 3787514190 NIL NIL); (CHEBI 37424 NIL |kothari| 3499034797 NIL NIL)	CC23(CCC4(C1(CCC(CC1CCC(C(CCC2[R])3)4)OC5([C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O))C))	sterol 3-b-D-glucoside; sterol 3-D-glucoside; O-glucosylsterol	['-']
Sterol-3-beta-D-glucosides	O-Glucosylsterols	-	O-Glucosylsterols	-	sterol 3-&beta-D-glucoside	-	['-']	(SEED cpd02285 NIL |kothari| 3788273827 NIL NIL); (METANETX MNXM82762 NIL |kothari| 3787514194 NIL NIL); (LIGAND-CPD C03641 NIL |kothari| 3787329137 NIL NIL)	CC23(CCC4(C1(CCC(CC1CCC(C(CCC2[R])3)4)O[C@H]5([C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O))C))	['-']	['-']
Glucosyl-acyl-sphinganines	-	-	Glycosphingolipids	-	&beta-D-glucosyl-N-acylsphinganine	-	['-']	(METANETX MNXM163717 NIL |kothari| 3787514192 NIL NIL)	CCCCCCCCCCCCCCC[C@H]([C@H](CO[C@@H]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)1))NC(=O)[R])O	glucosylceramide (I); N-acyl-&beta-D-glucosyl-sphinganine; dihydroglucosylceramide; GlcCer	['-']
Sterols	SUPER	-	Hydroxysteroids	-	sterol	-	['-']	(HMDB HMDB60512 NIL |kothari| 3787939149 NIL NIL); (METANETX MNXM82761 NIL |kothari| 3787514194 NIL NIL); (CHEBI 15889 NIL |kothari| 3498844514 NIL NIL); (LIGAND-CPD C00370 NIL |kothari| 3498844514 NIL NIL)	CC34(CCC2(C(CCC1(CC(O)CCC(C)12))C(CCC([R])3)4))	['-']	['-']
Steryl-Esters	Sterols	-	Esters; Sterols	-	steryl-ester	-	['-']	(METANETX MNXM5935 NIL |kothari| 3787514191 NIL NIL); (CHEBI 47880 NIL |kothari| 3780416720 NIL NIL); (LIGAND-CPD C15506 NIL |taltman| 3466371734 NIL NIL); (LIGAND-CPD C01958 NIL |taltman| 3466371734 NIL NIL)	CC34(CCC2(C(CCC1(CC(CCC(C)12)OC(=O)[R]))C(CCC([R])3)4))	steroid ester; sterol ester	['-']
3alpha-hydroxysteroyl-CoA	Sterols	-	All-Coas; Sterols	-	3&alpha-hydroxy bile acid CoA ester	-	(C 45);(H 70);(N 7);(O 18);(P 3);(S 1)	(METANETX MNXM166755 NIL |kothari| 3787514192 NIL NIL)	C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])C5(CCC6(C7(CCC4(C[C@H](O)CCC(C)4C(CCC(C)56)7))))	['-']	['-']
3b-hydroxy-D5-steroids	Sterols	-	Sterols	-	3&beta-hydroxy-&delta5-steroid	-	['-']	(METANETX MNXM8132 NIL |kothari| 3787514190 NIL NIL); (CHEBI 1722 NIL |kothari| 3780416719 NIL NIL); (LIGAND-CPD C03836 NIL |taltman| 3466371734 NIL NIL)	CC34(CCC2(C(C\C=C1(C[C@@H](O)CCC(C)12))C(CCC([R])3)4))	['-']	['-']
57222428-ERGOSTATETRAENOL	Sterols	-	Sterols	-	ergosta-5,7,22,24(28)-tetraen-3&beta-ol	-	(C 28);(H 42);(O 1)	(SEED cpd03223 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM1109 NIL |kothari| 3787514190 NIL NIL); (PUBCHEM 11090531 NIL |kothari| 3641818092 NIL NIL); (CHEMSPIDER 4444350 NIL |kothari| 3563632117 NIL NIL); (CHEBI 18249 NIL |kothari| 3542232049 NIL NIL); (LIGAND-CPD C05440 NIL |kr| 3410284649 NIL NIL)	CC(C)C(/C=C/[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@]1(CC[C@H](O)CC/1=C\C=2)(C))CC[C@](C)34))))=C	5,7,22,24(28)-ergostatetraenol; ergosta-5,7,22,23(28)-tetraen-3&beta-ol; ergosta-5,7,22,24(241)-tetraen-3&beta-ol	['-']
CPD-12908	Sterols	-	Sterols	-	4&alpha-formyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 46);(O 2)	(LIGAND-CPD C22118 NIL |kothari| 3812303898 NIL NIL); (SEED cpd23630 NIL |kothari| 3788273833 NIL NIL); (METANETX MNXM10256 NIL |kothari| 3787514192 NIL NIL); (CHEBI 142849 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 102515184 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
CPD-12907	Sterols	-	Sterols	-	4&alpha-hydroxymethyl-ergosta-7,24(241)-dien-3&beta-ol	-	(C 29);(H 48);(O 2)	(LIGAND-CPD C22117 NIL |kothari| 3812303898 NIL NIL); (SEED cpd23629 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM10263 NIL |kothari| 3787514190 NIL NIL); (CHEBI 142848 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 102515391 NIL |kothari| 3686579210 NIL NIL)	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))=C	['-']	['-']
CPD-12912	Sterols	-	Sterols	-	(24Z)-4&alpha-formyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 48);(O 2)	(SEED cpd23634 NIL |kothari| 3788273831 NIL NIL); (METANETX MNXM10257 NIL |kothari| 3787514189 NIL NIL); (CHEBI 142929 NIL |kothari| 3780943053 NIL NIL); (PUBCHEM 102515345 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
CPD-12911	Sterols	-	Sterols; Triterpenes	-	(24Z)-4&alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3&beta-ol	-	(C 30);(H 50);(O 2)	(CHEBI 142928 NIL |caspi| 3817132865 NIL NIL); (SEED cpd23633 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM10264 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 102515003 NIL |kothari| 3686579210 NIL NIL)	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](CO)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C	['-']	['-']
Very-Long-Chain-Alcohols	-	-	Fatty-Alcohols	-	very-long-chain fatty alcohol	-	['-']	(SEED cpd28325 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM2420 NIL |kothari| 3787514194 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCCCCO)[R]	['-']	['-']
VERY-LONG-CHAIN-FATTY-ACYL-COA	SUPER	Fatty acyls	Fatty-Acyl-CoAs	Acyl-Coenzyme A	very-long-chain fatty acyl-CoA	-	['-']	(SEED cpd28320 NIL |kothari| 3788273832 NIL NIL); (CHEBI 61910 NIL |kothari| 3787535119 NIL NIL); (METANETX MNXM13258 NIL |kothari| 3787514190 NIL NIL)	C(CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]	very-long-chain fatty acyl-coenzyme A; very-long-chain acyl-CoA	['-']
LL-DIAMINOPIMELATE	-	-	CPD-20332; L-Amino-Acids	-	L,L-diaminopimelate	-	(C 7);(H 14);(N 2);(O 4)	(ZINC ZINC000001532712 NIL |kothari| 3853425728 NIL NIL); (SEED cpd00504 NIL |kothari| 3788273829 NIL NIL); (METANETX MNXM644 NIL |kothari| 3787514191 NIL NIL); (BIGG 26dap_LL NIL |kothari| 3661871748 NIL NIL); (METABOLIGHTS MTBLC57609 NIL |kothari| 3608991478 NIL NIL); (HMDB HMDB01370 NIL |kothari| 3608597114 NIL NIL); (CHEBI 57609 NIL |ong| 3523630741 NIL NIL); (PUBCHEM 1549100 NIL |taltman| 3466375285 NIL NIL); (CAS 583-93-7 NIL |kr| 3346617699 NIL NIL); (LIGAND-CPD C00666 NIL |kr| 3346617699 NIL NIL); (CAS 14289-34-0)	C([C@H](CCC[C@@H](C([O-])=O)[NH3+])[NH3+])([O-])=O	L,L-A2pm; L,L-DAP; L,L-2,6-diaminopimelate; L,L-2,6-diaminoheptanedioate	['-']
SO3	-	-	Inorganic-Anions	-	sulfite	-	(O 3);(S 1)	(BIGG so3 NIL |kothari| 3661824226 NIL NIL); (HMDB HMDB00240 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 1068 NIL |kothari| 3563632840 NIL NIL); (CAS 14265-45-3 NIL |kothari| 3472227215 NIL NIL); (PUBCHEM 1099 NIL |taltman| 3466375285 NIL NIL); (CHEBI 17359 NIL |taltman| 3452438204 NIL NIL)	[O-]S([O-])=O	SO3; SO3-2	trioxosulfate(2-)
CPD-8086	-	Glycerophospholipids	Phosphatidylglycerols-34-2	Phosphatidylglycerol	1-linoleoyl-2-palmitoyl-phosphatidylglycerol	phosphatidylglycerol (1-18:2-2-16:0); 18:2-16:0-PG; 1-18:2-2-16:0-phosphatidylglycerol	(C 40);(H 74);(O 10);(P 1)	(ZINC ZINC000062240842 NIL |kothari| 3853423862 NIL NIL); (SEED cpd25036 NIL |kothari| 3788273826 NIL NIL); (HMDB HMDB10645 NIL |kothari| 3787939154 NIL NIL); (CHEBI 89351 NIL |kothari| 3787535115 NIL NIL); (METANETX MNXM7975 NIL |kothari| 3787514194 NIL NIL); (PUBCHEM 90658491 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	phosphatidylglycerol (1-18:2-2-16:0); 18:2-16:0-PG; 1-(9Z,12Z-octadecadienoyl)-2-hexadecanoyl-sn-glycero-3-phospho-(1'-sn-glycerol); 1-18:2-2-16:0-phosphatidylglycerol	['-']
CPD-2185	-	Glycerophospholipids	Phosphatidylglycerols-34-3	Phosphatidylglycerol	1-linoleoyl-2-(3E)-hexadecenoyl-phosphatidylglycerol	18:2-t16:1-PG; 1-18:2-2-trans-16:1-phosphatidylglycerol	(C 40);(H 72);(O 10);(P 1)	(ZINC ZINC000062240827 NIL |kothari| 3853422526 NIL NIL); (METANETX MNXM7979 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 90657478 NIL |kothari| 3641818093 NIL NIL)	CCCCC\C=C/C\C=C/CCCCCCCC(=O)OC[C@@H](OC(=O)C/C=C/CCCCCCCCCCCC)COP(=O)([O-])OC[C@H](CO)O	18:2-t16:1-PG; 1-(9Z,12Z-octadecadienoyl)-2-(3E-hexadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol); 1-18:2-2-trans-16:1-phosphatidylglycerol	['-']
1-183-2-183-SN-GLYCEROL-PHOSPHOCHOLINE	-	Glycerophospholipids	Phosphatidylcholines-36-6	Phosphatidylcholine	1-&alpha-linolenoyl-2-&alpha-linolenoyl-phosphatidylcholine	phosphatidylcholine (1-18:3-2-18:3); 18:3-18:3-PC; 1-18:3-2-18:3-sn-glycerol-3-phosphocholine; 1-18:3-2-18:3-phosphatidylcholine	(C 44);(H 76);(N 1);(O 8);(P 1)	(ZINC ZINC000085558953 NIL |kothari| 3853419990 NIL NIL); (HMDB HMDB08206 NIL |kothari| 3787939153 NIL NIL); (METANETX MNXM9575 NIL |kothari| 3787514190 NIL NIL); (CHEBI 86161 NIL |kothari| 3651889255 NIL NIL); (PUBCHEM 24778990 NIL |kothari| 3641818093 NIL NIL); (CHEMSPIDER 4946694 NIL |kothari| 3563631985 NIL NIL)	CC\C=C/C\C=C/C\C=C/CCCCCCCC(OC[C@@H](OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)COP([O-])(=O)OCC[N+](C)(C)C)=O	phosphatidylcholine (1-18:3-2-18:3); 18:3-18:3-PC; 1-18:3-2-18:3-sn-glycerol-3-phosphocholine; 1,2-(9Z,12Z,15Z-octadecatrienoyl)-sn-glycero-3-phosphocholine; 1-18:3-2-18:3-phosphatidylcholine	['-']
CPD-4604	-	-	Adenine-Cytokinins	-	benzyladenine	-	(C 12);(H 11);(N 5)	(ZINC ZINC000000043479 NIL |kothari| 3853422882 NIL NIL); (SEED cpd08126 NIL |kothari| 3788273828 NIL NIL); (METANETX MNXM12384 NIL |kothari| 3787514193 NIL NIL); (REFMET Cytokinin B NIL |midford| 3697479617 NIL NIL); (HMDB HMDB39238 NIL |kothari| 3608597114 NIL NIL); (CHEMSPIDER 56177 NIL |kothari| 3563632417 NIL NIL); (PUBCHEM 62389 NIL |taltman| 3466375284 NIL NIL); (CHEBI 29022 NIL |taltman| 3452362912 NIL NIL); (LIGAND-CPD C11263 NIL |kr| 3410284649 NIL NIL)	C1(\N=C(C2(/N=C\NC(/N=1)=2))\NCC3(\C=C/C=C\C=3))	['-']	['-']
CPD-4607	-	-	Adenine-Cytokinin-Glucosides	-	benzyladenine-7-N-glucoside	-	(C 18);(H 21);(N 5);(O 5)	(ZINC ZINC000040165521 NIL |kothari| 3853422883 NIL NIL); (SEED cpd24518 NIL |kothari| 3788273832 NIL NIL); (METANETX MNXM16249 NIL |kothari| 3787514191 NIL NIL); (PUBCHEM 25201158 NIL |taltman| 3466375284 NIL NIL)	C([C@H]1(O[C@@H]([C@@H]([C@H]([C@@H]1O)O)O)N3(C4(C(/NCC2(\C=C/C=C\C=2))=N\C=N/C(\N=C/3)=4))))O	['-']	['-']
BISOHMYR-GLC	-	-	Lipid-A-Disaccharide	-	lipid A disaccharide (E. coli)	-	(C 68);(H 127);(N 2);(O 20);(P 1)	(SEED cpd03002 NIL |kothari| 3788273826 NIL NIL); (METANETX MNXM1569 NIL |kothari| 3787514189 NIL NIL); (BIGG lipidAds NIL |kothari| 3661824225 NIL NIL); (CHEBI 58466 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 25244866 NIL |taltman| 3466375284 NIL NIL); (LIGAND-CPD C04932 NIL |kr| 3346617701 NIL NIL)	CCCCCCCCCCC[C@H](CC(=O)N[C@H]1([C@@H](O[C@H](CO)[C@H]([C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC)O)OC[C@@H]2([C@@H](O)[C@H](OC(C[C@H](O)CCCCCCCCCCC)=O)[C@@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OP([O-])([O-])=O)O2)))O	2,3-bis-(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl-(&beta-D-1,6)-2,3-bis-(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl-1-phosphate; 2,3-bis(3-hydroxymyristoyl)-&beta-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxymyristoyl)-&alpha-D-glucosaminyl 1-phosphate; 2'-3'-diacyl-GlcN(&beta-1'-6)2,3-diacyl-GlcN-1-P; 2,3,2',3'-tetrakis(3-hydroxymyristoyl)-D-glucosaminyl-1,6-&alpha-D-glucosamine 1-phosphate; 2,3-bis(3-hydroxytetradecanoyl)-D-glucosaminyl-1,6-&beta-D-2,3-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl 1-phosphate; [2-N,3-O-bis(3-hydroxytetradecanoyl)-&beta-D-glucosaminyl]-(1 -> 6)-[2-N,3-O-bis(3-hydroxytetradecanoyl)-&alpha-D-glucosaminyl phosphate]; tetraacyldisaccharide-1-phosphate	['-']
LIPID-IV-A	-	-	Lipid-IVA	-	lipid IVA (E. coli)	-	(C 68);(H 126);(N 2);(O 23);(P 2)	(SEED cpd02993 NIL |kothari| 3788273830 NIL NIL); (METANETX MNXM1754 NIL |kothari| 3787514192 NIL NIL); (BIGG lipidA NIL |kothari| 3661824226 NIL NIL); (CHEMSPIDER 8504584 NIL |kothari| 3563631895 NIL NIL); (CHEBI 58603 NIL |taltman| 3498180761 NIL NIL); (PUBCHEM 10329123 NIL |taltman| 3466375285 NIL NIL); (LIGAND-CPD C04919 NIL |kothari| 3456245051 NIL NIL)	CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1([C@@H](OP([O-])([O-])=O)O[C@@H]([C@@H](O)[C@H](OC(=O)C[C@H](O)CCCCCCCCCCC)1)CO[C@@H]2(O[C@H](CO)[C@H]([C@@H]([C@H]2NC(C[C@H](O)CCCCCCCCCCC)=O)OC(=O)C[C@H](O)CCCCCCCCCCC)OP([O-])([O-])=O))	2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-&beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-&alpha-D-glucopyranose	['-']
